activity_id,viewer_id,movie_id,watch_date,watch_month,completion_pct,device,platform
A02080,V0196,M006,2025-01-30,2025-01,63,Mobile,SmartTV
A02081,V0196,M017,2025-02-01,2025-02,98,Laptop,iOS
A02082,V0196,M012,2025-01-24,2025-01,42,Tablet,Android
A02083,V0196,M018,2025-03-06,2025-03,22,Mobile,iOS
A02084,V0196,M006,2025-02-07,2025-02,40,TV,SmartTV
A02085,V0196,M025,2025-03-31,2025-03,63,Tablet,SmartTV
A02086,V0197,M017,2025-04-14,2025-04,41,TV,SmartTV
A02087,V0197,M025,2025-01-18,2025-01,49,Tablet,SmartTV
A02088,V0197,M013,2025-03-24,2025-03,67,TV,iOS
A02089,V0197,M002,2025-04-26,2025-04,20,Laptop,iOS
A02090,V0197,M022,2025-04-06,2025-04,63,Tablet,iOS
A02091,V0198,M015,2025-01-22,2025-01,32,Mobile,Android
A02092,V0198,M016,2025-05-07,2025-05,90,Laptop,iOS
A02093,V0198,M020,2025-01-09,2025-01,60,TV,Web
A02094,V0198,M018,2025-04-19,2025-04,24,Mobile,iOS
A02095,V0198,M010,2025-02-05,2025-02,53,Tablet,Android
A02096,V0198,M009,2025-03-29,2025-03,29,Laptop,iOS
A02097,V0198,M016,2025-03-20,2025-03,58,Tablet,iOS
A02098,V0198,M001,2025-03-14,2025-03,43,Mobile,Android
A02099,V0198,M017,2025-01-26,2025-01,34,Mobile,Web
A02100,V0198,M025,2025-03-27,2025-03,35,TV,Android
A02101,V0198,M019,2025-01-21,2025-01,26,Laptop,Web
A02102,V0198,M025,2025-01-21,2025-01,90,Laptop,Web
A02103,V0199,M013,2025-01-11,2025-01,73,Mobile,Web
A02104,V0199,M009,2025-01-14,2025-01,28,Mobile,iOS
A02105,V0199,M004,2025-05-03,2025-05,80,Laptop,SmartTV
A02106,V0199,M018,2025-01-28,2025-01,40,TV,iOS
A02107,V0199,M011,2025-02-13,2025-02,92,Mobile,iOS
A02108,V0200,M007,2025-02-02,2025-02,85,TV,SmartTV
A02109,V0200,M001,2025-03-11,2025-03,44,Tablet,Android
A02110,V0200,M002,2025-04-21,2025-04,98,Tablet,Android
A02111,V0200,M017,2025-03-16,2025-03,37,Tablet,SmartTV
A02112,V0200,M019,2025-03-15,2025-03,51,Mobile,SmartTV
A02113,V0200,M009,2025-05-08,2025-05,34,Tablet,Android
A02114,V0200,M024,2025-03-06,2025-03,36,TV,iOS
A02115,V0200,M022,2025-03-05,2025-03,25,TV,Android
A02116,V0200,M024,2025-01-12,2025-01,29,Tablet,Android
A02117,V0200,M007,2025-03-12,2025-03,93,Mobile,Android
A02118,V0200,M023,2025-01-29,2025-01,21,Tablet,iOS
A02119,V0200,M011,2025-02-22,2025-02,38,TV,iOS
A02120,V0200,M012,2025-03-25,2025-03,68,Laptop,SmartTV
A02121,V0200,M022,2025-02-21,2025-02,38,TV,SmartTV
A02122,V0200,M012,2025-02-18,2025-02,51,Tablet,SmartTV
A02123,V0200,M009,2025-04-22,2025-04,52,Mobile,SmartTV
A02124,V0200,M015,2025-02-10,2025-02,27,Tablet,Web
A02125,V0201,M014,2025-01-29,2025-01,38,Laptop,Web
A02126,V0201,M006,2025-04-20,2025-04,80,Mobile,SmartTV
A02127,V0201,M012,2025-03-19,2025-03,48,Tablet,Android
A02128,V0201,M023,2025-03-12,2025-03,69,Laptop,Android
A02129,V0201,M016,2025-02-26,2025-02,37,Mobile,Android
A02130,V0201,M021,2025-05-05,2025-05,48,TV,iOS
A02131,V0201,M009,2025-04-05,2025-04,52,Mobile,Web
A02132,V0201,M022,2025-03-21,2025-03,71,Mobile,iOS
A02133,V0202,M004,2025-03-03,2025-03,52,TV,Android
A02134,V0202,M021,2025-05-08,2025-05,20,TV,iOS
A02135,V0202,M011,2025-04-18,2025-04,63,Mobile,SmartTV
A02136,V0202,M007,2025-02-17,2025-02,59,Tablet,Web
A02137,V0202,M023,2025-03-11,2025-03,45,Tablet,Web
A02138,V0202,M004,2025-04-08,2025-04,99,TV,Android
A02139,V0202,M011,2025-01-12,2025-01,65,Tablet,Android
A02140,V0202,M018,2025-03-27,2025-03,49,Tablet,iOS
A02141,V0202,M023,2025-01-20,2025-01,92,TV,Android
A02142,V0202,M014,2025-01-12,2025-01,79,Tablet,iOS
A02143,V0202,M004,2025-04-23,2025-04,37,TV,Android
A02144,V0202,M007,2025-04-05,2025-04,24,Laptop,iOS
A02145,V0202,M019,2025-04-15,2025-04,55,Tablet,Android
A02146,V0202,M003,2025-03-29,2025-03,98,Mobile,iOS
A02147,V0202,M009,2025-03-03,2025-03,80,Laptop,Android
A02148,V0202,M022,2025-01-02,2025-01,47,Tablet,Web
A02149,V0202,M004,2025-01-23,2025-01,94,TV,Web
A02150,V0202,M001,2025-04-20,2025-04,64,Laptop,SmartTV
A02151,V0202,M018,2025-02-12,2025-02,32,Mobile,Web
A02152,V0202,M007,2025-02-14,2025-02,49,Mobile,Android
A02153,V0203,M007,2025-02-20,2025-02,57,Tablet,iOS
A02154,V0203,M022,2025-04-26,2025-04,99,TV,iOS
A02155,V0203,M004,2025-02-22,2025-02,100,Laptop,SmartTV
A02156,V0203,M005,2025-01-17,2025-01,80,Tablet,iOS
A02157,V0203,M006,2025-04-06,2025-04,88,TV,SmartTV
A02158,V0203,M004,2025-01-22,2025-01,47,Mobile,Android
A02159,V0203,M014,2025-01-28,2025-01,49,TV,Web
A02160,V0203,M023,2025-03-26,2025-03,40,TV,SmartTV
A02161,V0204,M006,2025-04-24,2025-04,60,Laptop,Android
A02162,V0204,M024,2025-01-06,2025-01,71,Laptop,SmartTV
A02163,V0204,M025,2025-04-30,2025-04,94,Mobile,Android
A02164,V0204,M002,2025-02-28,2025-02,88,Mobile,SmartTV
A02165,V0204,M013,2025-02-04,2025-02,86,TV,Android
A02166,V0204,M005,2025-03-03,2025-03,85,Mobile,Android
A02167,V0204,M018,2025-01-22,2025-01,87,Mobile,Web
A02168,V0204,M009,2025-03-27,2025-03,37,TV,iOS
A02169,V0204,M014,2025-05-06,2025-05,37,TV,iOS
A02170,V0204,M017,2025-02-07,2025-02,76,Mobile,SmartTV
A02171,V0204,M024,2025-01-21,2025-01,61,Tablet,Android
A02172,V0204,M022,2025-03-12,2025-03,23,Mobile,iOS
A02173,V0204,M025,2025-01-07,2025-01,23,Mobile,iOS
A02174,V0204,M011,2025-02-12,2025-02,94,Mobile,iOS
A02175,V0204,M023,2025-02-18,2025-02,32,Tablet,Web
A02176,V0205,M021,2025-01-07,2025-01,39,Laptop,Web
A02177,V0205,M013,2025-01-30,2025-01,57,Laptop,Web
A02178,V0205,M006,2025-01-22,2025-01,38,Tablet,Web
A02179,V0206,M017,2025-01-20,2025-01,42,Laptop,iOS
A02180,V0206,M011,2025-04-08,2025-04,25,Tablet,SmartTV
A02181,V0206,M001,2025-01-12,2025-01,26,Mobile,Web
A02182,V0206,M008,2025-04-07,2025-04,63,Mobile,Web
A02183,V0206,M024,2025-03-12,2025-03,39,Tablet,SmartTV
A02184,V0206,M019,2025-02-01,2025-02,72,TV,Web
A02185,V0206,M017,2025-02-28,2025-02,67,Mobile,Web
A02186,V0206,M010,2025-02-13,2025-02,68,Mobile,iOS
A02187,V0206,M021,2025-05-01,2025-05,72,TV,Android
A02188,V0206,M014,2025-04-28,2025-04,65,Mobile,Android
A02189,V0206,M005,2025-01-17,2025-01,54,Mobile,iOS
A02190,V0206,M013,2025-03-06,2025-03,35,Mobile,Web
A02191,V0206,M021,2025-03-08,2025-03,42,Tablet,SmartTV
A02192,V0206,M008,2025-02-19,2025-02,44,Mobile,SmartTV
A02193,V0206,M009,2025-03-04,2025-03,28,TV,SmartTV
A02194,V0206,M020,2025-03-17,2025-03,41,Laptop,SmartTV
A02195,V0206,M010,2025-02-10,2025-02,51,Tablet,Android
A02196,V0207,M024,2025-04-21,2025-04,33,Laptop,Web
A02197,V0207,M003,2025-04-29,2025-04,69,Laptop,SmartTV
A02198,V0207,M006,2025-04-01,2025-04,57,Mobile,Android
A02199,V0207,M013,2025-02-28,2025-02,67,Laptop,Android
A02200,V0207,M010,2025-02-19,2025-02,22,Mobile,SmartTV
A02201,V0207,M013,2025-03-20,2025-03,55,Laptop,iOS
A02202,V0207,M025,2025-02-27,2025-02,33,Laptop,Android
A02203,V0207,M018,2025-02-15,2025-02,62,TV,SmartTV
A02204,V0207,M020,2025-01-16,2025-01,63,Mobile,Web
A02205,V0207,M022,2025-01-15,2025-01,50,TV,Android
A02206,V0207,M007,2025-04-01,2025-04,87,Laptop,Web
A02207,V0207,M023,2025-02-01,2025-02,48,TV,iOS
A02208,V0207,M003,2025-01-25,2025-01,96,Tablet,SmartTV
A02209,V0208,M018,2025-01-13,2025-01,45,TV,iOS
A02210,V0208,M021,2025-02-20,2025-02,47,TV,SmartTV
A02211,V0208,M021,2025-03-24,2025-03,25,Tablet,iOS
A02212,V0208,M024,2025-01-20,2025-01,98,Tablet,Web
A02213,V0208,M013,2025-01-25,2025-01,84,Tablet,iOS
A02214,V0209,M006,2025-02-23,2025-02,23,Mobile,Web
A02215,V0209,M025,2025-04-17,2025-04,90,TV,iOS
A02216,V0210,M023,2025-04-07,2025-04,80,Tablet,Web
A02217,V0210,M024,2025-03-14,2025-03,35,Tablet,iOS
A02218,V0210,M020,2025-02-24,2025-02,67,Laptop,Android
A02219,V0210,M002,2025-01-20,2025-01,97,Mobile,iOS
A02220,V0210,M017,2025-03-15,2025-03,89,Laptop,Android
A02221,V0210,M008,2025-04-12,2025-04,81,Laptop,iOS
A02222,V0210,M019,2025-02-05,2025-02,44,TV,Android
A02223,V0210,M007,2025-02-07,2025-02,50,Tablet,Web
A02224,V0210,M011,2025-03-28,2025-03,29,Mobile,Web
A02225,V0211,M023,2025-03-17,2025-03,86,Tablet,iOS
A02226,V0211,M012,2025-01-06,2025-01,50,Tablet,SmartTV
A02227,V0211,M014,2025-04-22,2025-04,25,Mobile,iOS
A02228,V0212,M014,2025-01-05,2025-01,44,Mobile,Android
A02229,V0212,M012,2025-04-10,2025-04,97,Mobile,iOS
A02230,V0212,M013,2025-02-09,2025-02,78,Mobile,Web
A02231,V0212,M024,2025-02-24,2025-02,42,TV,Web
A02232,V0212,M011,2025-04-02,2025-04,75,TV,SmartTV
A02233,V0212,M019,2025-01-28,2025-01,100,Tablet,SmartTV
A02234,V0213,M021,2025-02-06,2025-02,46,Laptop,Web
A02235,V0213,M024,2025-01-11,2025-01,50,Laptop,iOS
A02236,V0213,M017,2025-04-25,2025-04,63,Laptop,Android
A02237,V0213,M016,2025-02-04,2025-02,25,TV,Android
A02238,V0213,M021,2025-04-06,2025-04,35,Mobile,iOS
A02239,V0213,M022,2025-04-05,2025-04,22,Mobile,Web
A02240,V0213,M019,2025-01-17,2025-01,56,TV,iOS
A02241,V0213,M023,2025-04-26,2025-04,94,TV,SmartTV
A02242,V0213,M025,2025-04-18,2025-04,93,Tablet,Web
A02243,V0213,M018,2025-04-27,2025-04,86,Laptop,Android
A02244,V0213,M018,2025-04-04,2025-04,69,TV,Android
A02245,V0213,M011,2025-01-27,2025-01,22,Laptop,Android
A02246,V0213,M006,2025-02-18,2025-02,43,TV,Web
A02247,V0213,M025,2025-02-06,2025-02,71,Mobile,SmartTV
A02248,V0213,M020,2025-01-06,2025-01,80,TV,SmartTV
A02249,V0213,M021,2025-01-31,2025-01,73,Mobile,SmartTV
A02250,V0213,M006,2025-02-25,2025-02,91,TV,Android
A02251,V0213,M011,2025-04-03,2025-04,51,TV,iOS
A02252,V0213,M010,2025-01-01,2025-01,72,Mobile,Android
A02253,V0214,M020,2025-04-22,2025-04,23,TV,SmartTV
A02254,V0214,M019,2025-04-02,2025-04,38,Tablet,Web
A02255,V0214,M003,2025-04-08,2025-04,68,Laptop,SmartTV
A02256,V0214,M021,2025-01-19,2025-01,21,Tablet,SmartTV
A02257,V0214,M004,2025-02-07,2025-02,87,Laptop,Web
A02258,V0214,M025,2025-01-31,2025-01,44,Laptop,SmartTV
A02259,V0214,M018,2025-02-08,2025-02,95,Laptop,Web
A02260,V0214,M021,2025-01-11,2025-01,41,Tablet,Android
A02261,V0214,M001,2025-01-02,2025-01,85,Tablet,SmartTV
A02262,V0214,M013,2025-01-17,2025-01,34,Tablet,Android
A02263,V0214,M003,2025-01-21,2025-01,44,Laptop,iOS
A02264,V0214,M002,2025-01-17,2025-01,87,Mobile,Web
A02265,V0214,M003,2025-03-17,2025-03,97,Mobile,Web
A02266,V0214,M002,2025-04-27,2025-04,42,TV,SmartTV
A02267,V0214,M021,2025-04-16,2025-04,38,Mobile,Web
A02268,V0214,M008,2025-03-13,2025-03,22,Tablet,SmartTV
A02269,V0214,M015,2025-03-14,2025-03,40,Mobile,SmartTV
A02270,V0214,M005,2025-04-14,2025-04,36,TV,Web
A02271,V0214,M001,2025-01-24,2025-01,82,Tablet,SmartTV
A02272,V0214,M002,2025-02-11,2025-02,97,Mobile,Web
A02273,V0215,M013,2025-03-09,2025-03,44,TV,Android
A02274,V0215,M015,2025-03-01,2025-03,36,Laptop,Web
A02275,V0216,M007,2025-03-30,2025-03,33,Tablet,iOS
A02276,V0216,M015,2025-01-03,2025-01,41,Mobile,iOS
A02277,V0216,M020,2025-02-11,2025-02,68,Mobile,Android
A02278,V0216,M025,2025-04-19,2025-04,85,Laptop,Android
A02279,V0216,M015,2025-05-07,2025-05,93,Laptop,SmartTV
A02280,V0216,M004,2025-02-18,2025-02,77,Mobile,Web
A02281,V0216,M010,2025-03-09,2025-03,26,TV,Web
A02282,V0217,M005,2025-04-12,2025-04,85,Mobile,iOS
A02283,V0217,M014,2025-03-12,2025-03,26,TV,SmartTV
A02284,V0217,M007,2025-03-06,2025-03,70,Tablet,iOS
A02285,V0218,M015,2025-05-08,2025-05,85,TV,Android
A02286,V0218,M003,2025-01-04,2025-01,31,Tablet,Android
A02287,V0218,M004,2025-02-19,2025-02,86,Tablet,Android
A02288,V0218,M019,2025-03-29,2025-03,82,Tablet,Android
A02289,V0218,M025,2025-04-20,2025-04,89,TV,iOS
A02290,V0218,M017,2025-02-15,2025-02,60,Tablet,iOS
A02291,V0219,M008,2025-04-26,2025-04,22,Tablet,SmartTV
A02292,V0219,M013,2025-01-31,2025-01,81,Mobile,SmartTV
A02293,V0219,M016,2025-03-02,2025-03,86,TV,iOS
A02294,V0219,M012,2025-01-01,2025-01,89,TV,iOS
A02295,V0219,M022,2025-02-13,2025-02,48,Laptop,Web
A02296,V0219,M022,2025-02-10,2025-02,70,Laptop,iOS
A02297,V0219,M025,2025-03-27,2025-03,77,Mobile,Web
A02298,V0219,M013,2025-02-08,2025-02,29,TV,iOS
A02299,V0219,M019,2025-02-05,2025-02,92,Tablet,SmartTV
A02300,V0219,M025,2025-01-11,2025-01,95,Laptop,Android
A02301,V0219,M014,2025-03-15,2025-03,22,TV,Android
A02302,V0219,M002,2025-03-26,2025-03,97,TV,SmartTV
A02303,V0220,M017,2025-03-16,2025-03,36,Laptop,Web
A02304,V0220,M024,2025-01-17,2025-01,30,Laptop,Web
A02305,V0220,M015,2025-04-28,2025-04,76,Mobile,Web
A02306,V0220,M006,2025-03-02,2025-03,71,Tablet,SmartTV
A02307,V0220,M016,2025-02-20,2025-02,43,Mobile,SmartTV
A02308,V0220,M009,2025-04-08,2025-04,98,Mobile,SmartTV
A02309,V0220,M016,2025-05-07,2025-05,89,TV,SmartTV
A02310,V0220,M017,2025-05-08,2025-05,39,TV,Web
A02311,V0220,M017,2025-02-20,2025-02,24,Laptop,iOS
A02312,V0220,M013,2025-02-17,2025-02,100,TV,Web
A02313,V0221,M023,2025-03-10,2025-03,66,Tablet,SmartTV
A02314,V0221,M024,2025-03-26,2025-03,78,Mobile,iOS
A02315,V0221,M022,2025-02-01,2025-02,55,TV,Web
A02316,V0222,M009,2025-03-06,2025-03,87,Tablet,SmartTV
A02317,V0222,M019,2025-04-11,2025-04,37,Laptop,Web
A02318,V0222,M006,2025-03-05,2025-03,37,Laptop,SmartTV
A02319,V0222,M008,2025-02-19,2025-02,93,Mobile,Web
A02320,V0222,M013,2025-02-12,2025-02,30,Laptop,Android
A02321,V0222,M018,2025-03-28,2025-03,81,TV,Web
A02322,V0222,M013,2025-02-12,2025-02,41,Tablet,Android
A02323,V0222,M023,2025-02-26,2025-02,87,Laptop,iOS
A02324,V0222,M008,2025-01-28,2025-01,70,Laptop,Web
A02325,V0222,M001,2025-05-06,2025-05,53,Tablet,Web
A02326,V0222,M001,2025-03-24,2025-03,56,Laptop,Android
A02327,V0222,M001,2025-02-19,2025-02,100,Mobile,iOS
A02328,V0222,M004,2025-05-04,2025-05,81,TV,iOS
A02329,V0223,M017,2025-03-27,2025-03,50,Laptop,iOS
A02330,V0223,M003,2025-04-04,2025-04,70,Laptop,iOS
A02331,V0223,M011,2025-03-17,2025-03,33,Laptop,Web
A02332,V0223,M007,2025-01-28,2025-01,42,Laptop,Android
A02333,V0223,M014,2025-05-02,2025-05,87,Mobile,Android
A02334,V0223,M014,2025-04-25,2025-04,25,Mobile,Web
A02335,V0223,M005,2025-01-28,2025-01,31,Mobile,Web
A02336,V0223,M006,2025-04-27,2025-04,98,Mobile,SmartTV
A02337,V0224,M002,2025-02-03,2025-02,20,Laptop,Web
A02338,V0224,M005,2025-03-02,2025-03,87,Laptop,SmartTV
A02339,V0224,M006,2025-02-05,2025-02,91,Tablet,SmartTV
A02340,V0224,M002,2025-03-25,2025-03,84,Tablet,SmartTV
A02341,V0224,M018,2025-04-24,2025-04,58,TV,Android
A02342,V0224,M016,2025-03-28,2025-03,63,Laptop,Web
A02343,V0224,M024,2025-04-19,2025-04,60,Laptop,Android
A02344,V0224,M017,2025-02-02,2025-02,98,Mobile,iOS
A02345,V0224,M023,2025-04-20,2025-04,23,TV,iOS
A02346,V0224,M002,2025-01-11,2025-01,59,Laptop,Android
A02347,V0224,M019,2025-03-01,2025-03,50,TV,iOS
A02348,V0224,M011,2025-03-23,2025-03,46,Mobile,Web
A02349,V0224,M011,2025-05-04,2025-05,86,TV,SmartTV
A02350,V0224,M018,2025-02-16,2025-02,32,Laptop,Web
A02351,V0224,M010,2025-04-09,2025-04,95,Tablet,Android
A02352,V0224,M016,2025-02-26,2025-02,77,Tablet,Web
A02353,V0224,M021,2025-04-16,2025-04,20,TV,Web
A02354,V0224,M017,2025-02-12,2025-02,56,TV,iOS
A02355,V0224,M017,2025-02-25,2025-02,89,Mobile,Android
A02356,V0225,M003,2025-02-02,2025-02,97,TV,iOS
A02357,V0225,M021,2025-03-20,2025-03,31,Mobile,SmartTV
A02358,V0225,M024,2025-01-03,2025-01,86,TV,SmartTV
A02359,V0225,M009,2025-05-06,2025-05,46,Tablet,Web
A02360,V0225,M001,2025-02-12,2025-02,71,Mobile,SmartTV
A02361,V0225,M006,2025-02-16,2025-02,81,Tablet,Web
A02362,V0225,M009,2025-04-03,2025-04,100,Laptop,SmartTV
A02363,V0225,M005,2025-04-08,2025-04,93,Mobile,Web
A02364,V0226,M020,2025-01-24,2025-01,78,Tablet,Android
A02365,V0226,M024,2025-01-27,2025-01,26,TV,SmartTV
A02366,V0226,M004,2025-05-01,2025-05,28,Tablet,Android
A02367,V0226,M007,2025-04-24,2025-04,47,TV,iOS
A02368,V0226,M011,2025-02-16,2025-02,39,TV,SmartTV
A02369,V0226,M006,2025-01-26,2025-01,74,Laptop,iOS
A02370,V0227,M008,2025-02-06,2025-02,41,Laptop,Web
A02371,V0227,M023,2025-03-04,2025-03,89,TV,Web
A02372,V0227,M018,2025-03-20,2025-03,73,Mobile,SmartTV
A02373,V0227,M024,2025-04-29,2025-04,83,TV,Android
A02374,V0227,M013,2025-03-16,2025-03,22,Laptop,Web
A02375,V0227,M009,2025-05-08,2025-05,34,TV,SmartTV
A02376,V0227,M020,2025-04-23,2025-04,43,TV,SmartTV
A02377,V0227,M003,2025-02-11,2025-02,62,TV,SmartTV
A02378,V0227,M025,2025-05-08,2025-05,34,TV,SmartTV
A02379,V0227,M023,2025-03-25,2025-03,94,TV,Android
A02380,V0227,M005,2025-01-08,2025-01,32,TV,Web
A02381,V0228,M024,2025-01-14,2025-01,44,TV,iOS
A02382,V0228,M002,2025-03-09,2025-03,82,Tablet,SmartTV
A02383,V0228,M012,2025-02-23,2025-02,67,Laptop,Android
A02384,V0228,M008,2025-04-11,2025-04,25,TV,iOS
A02385,V0228,M009,2025-03-19,2025-03,69,Mobile,Web
A02386,V0228,M004,2025-04-28,2025-04,64,TV,Android
A02387,V0228,M024,2025-01-24,2025-01,39,TV,Web
A02388,V0228,M022,2025-01-07,2025-01,58,TV,SmartTV
A02389,V0228,M009,2025-02-19,2025-02,98,TV,iOS
A02390,V0228,M019,2025-04-17,2025-04,30,TV,SmartTV
A02391,V0228,M003,2025-01-30,2025-01,70,Mobile,Android
A02392,V0228,M024,2025-02-08,2025-02,46,TV,iOS
A02393,V0228,M022,2025-04-28,2025-04,79,TV,iOS
A02394,V0228,M004,2025-01-23,2025-01,34,Tablet,SmartTV
A02395,V0229,M005,2025-02-16,2025-02,35,Mobile,SmartTV
A02396,V0229,M005,2025-03-29,2025-03,87,Tablet,Android
A02397,V0229,M007,2025-02-24,2025-02,57,TV,SmartTV
A02398,V0229,M013,2025-03-28,2025-03,88,Mobile,Android
A02399,V0229,M015,2025-03-19,2025-03,33,TV,Web
A02400,V0230,M004,2025-01-24,2025-01,22,Tablet,Android
A02401,V0230,M011,2025-01-03,2025-01,61,TV,Android
A02402,V0230,M020,2025-03-15,2025-03,36,Mobile,Android
A02403,V0230,M023,2025-04-04,2025-04,68,Mobile,iOS
A02404,V0230,M007,2025-03-30,2025-03,94,Tablet,iOS
A02405,V0230,M025,2025-01-25,2025-01,78,Mobile,Android
A02406,V0230,M009,2025-02-18,2025-02,65,Laptop,Web
A02407,V0231,M010,2025-02-03,2025-02,23,Laptop,iOS
A02408,V0231,M024,2025-02-09,2025-02,38,Tablet,iOS
A02409,V0231,M014,2025-02-01,2025-02,98,TV,SmartTV
A02410,V0231,M008,2025-05-07,2025-05,27,TV,iOS
A02411,V0231,M015,2025-01-22,2025-01,74,Mobile,SmartTV
A02412,V0231,M008,2025-02-03,2025-02,56,Mobile,Web
A02413,V0231,M011,2025-03-08,2025-03,100,Mobile,Android
A02414,V0231,M023,2025-03-15,2025-03,51,Mobile,iOS
A02415,V0231,M001,2025-04-03,2025-04,83,Tablet,Web
A02416,V0231,M014,2025-03-20,2025-03,28,Laptop,SmartTV
A02417,V0231,M019,2025-03-31,2025-03,56,Tablet,Android
A02418,V0231,M008,2025-03-06,2025-03,33,TV,Web
A02419,V0231,M015,2025-04-22,2025-04,34,Mobile,iOS
A02420,V0231,M025,2025-01-31,2025-01,35,Mobile,Android
A02421,V0232,M024,2025-04-16,2025-04,49,Mobile,SmartTV
A02422,V0232,M013,2025-03-12,2025-03,82,TV,SmartTV
A02423,V0233,M002,2025-01-04,2025-01,32,Laptop,SmartTV
A02424,V0233,M004,2025-02-07,2025-02,23,Mobile,Web
A02425,V0233,M023,2025-01-16,2025-01,30,TV,iOS
A02426,V0233,M014,2025-04-26,2025-04,51,Mobile,SmartTV
A02427,V0233,M023,2025-02-28,2025-02,30,Mobile,Web
A02428,V0233,M012,2025-03-12,2025-03,58,TV,SmartTV
A02429,V0233,M006,2025-01-30,2025-01,45,Mobile,iOS
A02430,V0233,M019,2025-04-22,2025-04,64,Laptop,SmartTV
A02431,V0233,M014,2025-04-20,2025-04,52,Tablet,iOS
A02432,V0233,M007,2025-01-31,2025-01,20,Laptop,Android
A02433,V0233,M022,2025-02-21,2025-02,71,TV,SmartTV
A02434,V0233,M009,2025-04-22,2025-04,75,TV,iOS
A02435,V0233,M012,2025-01-17,2025-01,50,TV,SmartTV
A02436,V0233,M001,2025-01-09,2025-01,54,Tablet,SmartTV
A02437,V0233,M014,2025-01-26,2025-01,62,Mobile,iOS
A02438,V0233,M004,2025-01-13,2025-01,95,Tablet,SmartTV
A02439,V0233,M004,2025-03-06,2025-03,22,Laptop,Android
A02440,V0233,M018,2025-01-18,2025-01,92,Laptop,iOS
A02441,V0234,M008,2025-01-17,2025-01,42,Mobile,Web
A02442,V0234,M020,2025-01-10,2025-01,58,Tablet,SmartTV
A02443,V0234,M020,2025-05-07,2025-05,48,Mobile,Android
A02444,V0234,M015,2025-04-23,2025-04,35,Tablet,SmartTV
A02445,V0234,M020,2025-03-16,2025-03,72,Tablet,iOS
A02446,V0234,M005,2025-02-25,2025-02,56,Mobile,SmartTV
A02447,V0234,M016,2025-03-10,2025-03,49,TV,Web
A02448,V0234,M014,2025-02-16,2025-02,85,Laptop,iOS
A02449,V0234,M020,2025-04-25,2025-04,28,Laptop,Android
A02450,V0234,M014,2025-02-05,2025-02,47,Tablet,iOS
A02451,V0234,M017,2025-04-28,2025-04,41,Mobile,iOS
A02452,V0234,M014,2025-01-15,2025-01,23,Laptop,iOS
A02453,V0235,M003,2025-03-02,2025-03,98,Tablet,Android
A02454,V0235,M004,2025-01-22,2025-01,22,Laptop,iOS
A02455,V0235,M003,2025-04-13,2025-04,58,TV,Android
A02456,V0235,M025,2025-01-31,2025-01,65,TV,SmartTV
A02457,V0235,M017,2025-04-06,2025-04,21,TV,iOS
A02458,V0235,M001,2025-03-08,2025-03,25,Tablet,SmartTV
A02459,V0235,M011,2025-05-02,2025-05,31,TV,Android
A02460,V0235,M013,2025-01-22,2025-01,96,Tablet,iOS
A02461,V0235,M025,2025-01-22,2025-01,85,Tablet,Web
A02462,V0235,M006,2025-04-19,2025-04,84,TV,SmartTV
A02463,V0235,M024,2025-04-11,2025-04,81,Mobile,Web
A02464,V0235,M002,2025-04-01,2025-04,35,Laptop,iOS
A02465,V0235,M019,2025-04-19,2025-04,65,Tablet,iOS
A02466,V0235,M016,2025-03-05,2025-03,82,Laptop,Android
A02467,V0235,M011,2025-04-07,2025-04,33,Tablet,SmartTV
A02468,V0235,M006,2025-03-16,2025-03,25,Tablet,Web
A02469,V0235,M020,2025-04-07,2025-04,89,TV,Web
A02470,V0235,M020,2025-04-20,2025-04,54,Tablet,Web
A02471,V0235,M005,2025-01-17,2025-01,21,TV,Web
A02472,V0236,M013,2025-02-06,2025-02,65,TV,SmartTV
A02473,V0236,M009,2025-02-02,2025-02,84,TV,Web
A02474,V0236,M018,2025-04-13,2025-04,84,TV,iOS
A02475,V0236,M014,2025-02-05,2025-02,70,Tablet,Android
A02476,V0236,M025,2025-04-24,2025-04,93,Mobile,SmartTV
A02477,V0237,M020,2025-01-17,2025-01,58,Mobile,Android
A02478,V0237,M004,2025-03-05,2025-03,96,TV,Android
A02479,V0238,M004,2025-03-01,2025-03,80,Tablet,iOS
A02480,V0238,M011,2025-02-17,2025-02,25,Laptop,Web
A02481,V0238,M018,2025-01-25,2025-01,62,Mobile,Android
A02482,V0238,M012,2025-03-13,2025-03,83,TV,Web
A02483,V0238,M004,2025-01-25,2025-01,60,Mobile,Android
A02484,V0238,M023,2025-03-16,2025-03,23,Tablet,SmartTV
A02485,V0238,M003,2025-05-01,2025-05,81,Mobile,Android
A02486,V0238,M023,2025-03-08,2025-03,88,Mobile,iOS
A02487,V0238,M013,2025-04-29,2025-04,38,Mobile,Web
A02488,V0238,M003,2025-04-24,2025-04,72,Mobile,Android
A02489,V0238,M011,2025-02-17,2025-02,100,Tablet,Web
A02490,V0238,M018,2025-04-19,2025-04,88,TV,SmartTV
A02491,V0238,M023,2025-04-23,2025-04,84,Tablet,Web
A02492,V0238,M023,2025-01-24,2025-01,63,Laptop,Web
A02493,V0238,M022,2025-01-13,2025-01,35,TV,Android
A02494,V0239,M022,2025-05-03,2025-05,51,Tablet,iOS
A02495,V0239,M012,2025-01-30,2025-01,80,Mobile,SmartTV
A02496,V0239,M022,2025-01-16,2025-01,96,Tablet,Android
